TIME,BUTTON,X,Y,Z,PRESSURE_NORMAL
120534526,1,7761,5333,0,18155
120534533,1,7762,5330,0,17891
120534541,1,7762,5328,0,17523
120534548,1,7762,5326,0,17163
120534556,1,7762,5324,0,16747
120534563,1,7762,5322,0,16323
120534571,1,7762,5319,0,15859
120534578,1,7762,5315,0,15259
120534586,1,7762,5312,0,14555
120534593,1,7762,5307,0,13690
120534601,1,7759,5303,0,12802
120534608,1,7756,5300,0,11570
120534616,1,7751,5300,0,9858
120534623,1,7742,5303,0,7705
120534631,1,7734,5314,0,4737
